,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Ascensión del Señor,Ascensión del Señor_lower,Ascensión del Señor_upper,Año Nuevo,Año Nuevo_lower,Año Nuevo_upper,Batalla de Boyacá,Batalla de Boyacá_lower,Batalla de Boyacá_upper,Carnaval,Carnaval_lower,Carnaval_upper,Corphus Christi,Corphus Christi_lower,Corphus Christi_upper,Día de Navidad,Día de Navidad_lower,Día de Navidad_upper,Día de San José,Día de San José_lower,Día de San José_upper,Día de la Independencia,Día de la Independencia_lower,Día de la Independencia_upper,Día de la Inmaculada Concepción,Día de la Inmaculada Concepción_lower,Día de la Inmaculada Concepción_upper,Día de la Raza,Día de la Raza_lower,Día de la Raza_upper,Día de los Reyes Magos,Día de los Reyes Magos_lower,Día de los Reyes Magos_upper,Día del Trabajo,Día del Trabajo_lower,Día del Trabajo_upper,Día sin carro,Día sin carro_lower,Día sin carro_upper,Día taxista,Día taxista_lower,Día taxista_upper,Independencia de Cartagena,Independencia de Cartagena_lower,Independencia de Cartagena_upper,Jueves Santo,Jueves Santo_lower,Jueves Santo_upper,La Asunción de la Virgen,La Asunción de la Virgen_lower,La Asunción de la Virgen_upper,Sagrado Corazón de Jesús,Sagrado Corazón de Jesús_lower,Sagrado Corazón de Jesús_upper,San Pedro y San Pablo,San Pedro y San Pablo_lower,San Pedro y San Pablo_upper,Todos los Santos,Todos los Santos_lower,Todos los Santos_upper,Viernes Santo,Viernes Santo_lower,Viernes Santo_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
555,2018-08-16,2132.4294925070294,1767.3022147992438,2354.028000134508,2132.4294925070294,2132.4294925070294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65.79450300002603,-65.79450300002603,-65.79450300002603,0.0,0.0,0.0,-37.39892428416128,-37.39892428416128,-37.39892428416128,-28.395578715864737,-28.395578715864737,-28.395578715864737,0.0,0.0,0.0,2066.6349895070034
556,2018-08-17,2126.6539758517074,2034.3322773454804,2652.7443261391254,2126.6539758517074,2126.6539758517074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.8674210714953,212.8674210714953,212.8674210714953,0.0,0.0,0.0,238.0000079436723,238.0000079436723,238.0000079436723,-25.13258687217699,-25.13258687217699,-25.13258687217699,0.0,0.0,0.0,2339.5213969232027
557,2018-08-18,2120.8784591963854,2081.3944764587945,2707.557048857451,2120.8784591963854,2120.8784591963854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.57727893066644,253.57727893066644,253.57727893066644,0.0,0.0,0.0,275.1931437344355,275.1931437344355,275.1931437344355,-21.615864803769096,-21.615864803769096,-21.615864803769096,0.0,0.0,0.0,2374.455738127052
558,2018-08-19,2115.102942541063,1668.7796070926045,2272.2440685438924,2115.102942541063,2115.102942541063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-131.29989756550953,-131.29989756550953,-131.29989756550953,0.0,0.0,0.0,-113.47982020790477,-113.47982020790477,-113.47982020790477,-17.820077357604756,-17.820077357604756,-17.820077357604756,0.0,0.0,0.0,1983.8030449755533
559,2018-08-20,2109.3274258857414,1163.0239687363105,1807.6260501774834,2109.3274258857414,2109.3274258857414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-518.1672134903355,-518.1672134903355,-518.1672134903355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-617.5288548756197,-617.5288548756197,-617.5288548756197,-518.1672134903355,-518.1672134903355,-518.1672134903355,-85.63141237460698,-85.63141237460698,-85.63141237460698,-13.730229010677244,-13.730229010677244,-13.730229010677244,0.0,0.0,0.0,1491.7985710101216
560,2018-08-21,2103.551909230419,1631.586743846929,2282.614720840483,2103.551909230419,2103.551909230419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157.0316324820268,-157.0316324820268,-157.0316324820268,0.0,0.0,0.0,-147.69092420962562,-147.69092420962562,-147.69092420962562,-9.34070827240114,-9.34070827240114,-9.34070827240114,0.0,0.0,0.0,1946.520276748392
561,2018-08-22,2097.776392575097,1658.2067331414323,2267.5692630620724,2097.776392575097,2097.776392575097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-133.646075505919,-133.646075505919,-133.646075505919,0.0,0.0,0.0,-128.9920706011866,-128.9920706011866,-128.9920706011866,-4.654004904732384,-4.654004904732384,-4.654004904732384,0.0,0.0,0.0,1964.1303170691779
562,2018-08-23,2092.0008759197744,1756.1281440629018,2383.496468224934,2092.0008759197744,2092.0008759197744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.078093729129755,-37.078093729129755,-37.078093729129755,0.0,0.0,0.0,-37.39892428401181,-37.39892428401181,-37.39892428401181,0.3208305548820611,0.3208305548820611,0.3208305548820611,0.0,0.0,0.0,2054.9227821906447
563,2018-08-24,2086.2266589040205,2044.59509020626,2624.8243972503524,2086.2266589040205,2086.2266589040205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.56991503260744,243.56991503260744,243.56991503260744,0.0,0.0,0.0,238.00000794370771,238.00000794370771,238.00000794370771,5.56990708889968,5.56990708889968,5.56990708889968,0.0,0.0,0.0,2329.7965739366277
564,2018-08-25,2080.452441888266,2067.1391637282436,2682.9077271474252,2080.452441888266,2080.452441888266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.2694537741657,286.2694537741657,286.2694537741657,0.0,0.0,0.0,275.1931437343203,275.1931437343203,275.1931437343203,11.076310039845373,11.076310039845373,11.076310039845373,0.0,0.0,0.0,2366.721895662432
565,2018-08-26,2074.6782248725117,1673.067934344178,2320.0066592794715,2074.6782248725117,2074.6782248725117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-96.65789121851387,-96.65789121851387,-96.65789121851387,0.0,0.0,0.0,-113.47982020810541,-113.47982020810541,-113.47982020810541,16.821928989591534,16.821928989591534,16.821928989591534,0.0,0.0,0.0,1978.0203336539978
566,2018-08-27,2068.9040078567577,1691.0702358636568,2297.403321203881,2068.9040078567577,2068.9040078567577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-62.84220020731601,-62.84220020731601,-62.84220020731601,0.0,0.0,0.0,-85.63141237458956,-85.63141237458956,-85.63141237458956,22.78921216727354,22.78921216727354,22.78921216727354,0.0,0.0,0.0,2006.0618076494418
567,2018-08-28,2063.1297908410033,1621.9763340489537,2230.5100341131706,2063.1297908410033,2063.1297908410033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-118.7281571680807,-118.7281571680807,-118.7281571680807,0.0,0.0,0.0,-147.69092420978694,-147.69092420978694,-147.69092420978694,28.962767041706254,28.962767041706254,28.962767041706254,0.0,0.0,0.0,1944.4016336729226
568,2018-08-29,2057.355573825249,1657.3306209747595,2253.501143723337,2057.355573825249,2057.355573825249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-93.66133666845244,-93.66133666845244,-93.66133666845244,0.0,0.0,0.0,-128.99207060164952,-128.99207060164952,-128.99207060164952,35.330733933197095,35.330733933197095,35.330733933197095,0.0,0.0,0.0,1963.6942371567966
569,2018-08-30,2051.581356809495,1742.571826286405,2363.40163269268,2051.581356809495,2051.581356809495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4869451259614195,4.4869451259614195,4.4869451259614195,0.0,0.0,0.0,-37.398924284126906,-37.398924284126906,-37.398924284126906,41.885869410088326,41.885869410088326,41.885869410088326,0.0,0.0,0.0,2056.0683019354565
570,2018-08-31,2045.8071397937406,2025.0458149854328,2642.2608738838894,2045.8071397937406,2045.8071397937406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.62629650003873,286.62629650003873,286.62629650003873,0.0,0.0,0.0,238.0000079437689,238.0000079437689,238.0000079437689,48.6262885562698,48.6262885562698,48.6262885562698,0.0,0.0,0.0,2332.4334362937793
571,2018-09-01,2040.0329227779866,2048.438858866944,2679.080041366855,2040.0329227779866,2040.0329227779866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.74897320412094,330.74897320412094,330.74897320412094,0.0,0.0,0.0,275.1931437342051,275.1931437342051,275.1931437342051,55.55582946991586,55.55582946991586,55.55582946991586,0.0,0.0,0.0,2370.7818959821075
572,2018-09-02,2034.258705762232,1695.5397591552803,2297.812347898966,2034.258705762232,2034.258705762232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.795801136836815,-50.795801136836815,-50.795801136836815,0.0,0.0,0.0,-113.47982020771035,-113.47982020771035,-113.47982020771035,62.68401907087352,62.68401907087352,62.68401907087352,0.0,0.0,0.0,1983.4629046253951
573,2018-09-03,2028.4844887464778,1694.2793606157031,2308.985001556156,2028.4844887464778,2028.4844887464778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.605776479345964,-15.605776479345964,-15.605776479345964,0.0,0.0,0.0,-85.63141237475332,-85.63141237475332,-85.63141237475332,70.02563589540736,70.02563589540736,70.02563589540736,0.0,0.0,0.0,2012.878712267132
574,2018-09-04,2022.710271730724,1618.3038331416396,2255.983755241613,2022.710271730724,2022.710271730724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.09104175872648,-70.09104175872648,-70.09104175872648,0.0,0.0,0.0,-147.6909242099838,-147.6909242099838,-147.6909242099838,77.5998824512573,77.5998824512573,77.5998824512573,0.0,0.0,0.0,1952.6192299719974
575,2018-09-05,2016.9360547149693,1653.2998514132532,2294.9170984151815,2016.9360547149693,2016.9360547149693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.562874316756975,-43.562874316756975,-43.562874316756975,0.0,0.0,0.0,-128.99207060139,-128.99207060139,-128.99207060139,85.42919628463302,85.42919628463302,85.42919628463302,0.0,0.0,0.0,1973.3731803982123
576,2018-09-06,2011.161837699215,1761.38513125607,2366.1567718195492,2011.161837699215,2011.161837699215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.13882029723973,56.13882029723973,56.13882029723973,0.0,0.0,0.0,-37.39892428382925,-37.39892428382925,-37.39892428382925,93.53774458106898,93.53774458106898,93.53774458106898,0.0,0.0,0.0,2067.300657996455
577,2018-09-07,2005.3876206834611,2019.1063481836575,2662.9985092376305,2005.3876206834611,2005.3876206834611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.9496692497637,339.9496692497637,339.9496692497637,0.0,0.0,0.0,238.0000079434219,238.0000079434219,238.0000079434219,101.9496613063418,101.9496613063418,101.9496613063418,0.0,0.0,0.0,2345.337289933225
578,2018-09-08,1999.6134036677065,2079.9966120199365,2697.3771353865895,1999.6134036677065,1999.6134036677065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.88024180687273,385.88024180687273,385.88024180687273,0.0,0.0,0.0,275.193143734304,275.193143734304,275.193143734304,110.68709807256877,110.68709807256877,110.68709807256877,0.0,0.0,0.0,2385.4936454745794
579,2018-09-09,1993.8391866519528,1694.2929862353544,2298.934155370403,1993.8391866519528,1993.8391866519528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.288349416786858,6.288349416786858,6.288349416786858,0.0,0.0,0.0,-113.47982020802675,-113.47982020802675,-113.47982020802675,119.76816962481362,119.76816962481362,119.76816962481362,0.0,0.0,0.0,2000.1275360687396
580,2018-09-10,1988.0649696361984,1712.9844543143695,2349.0453491298586,1988.0649696361984,1988.0649696361984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.573469329379606,43.573469329379606,43.573469329379606,0.0,0.0,0.0,-85.63141237466797,-85.63141237466797,-85.63141237466797,129.20488170404758,129.20488170404758,129.20488170404758,0.0,0.0,0.0,2031.638438965578
581,2018-09-11,1982.2907526204438,1664.456509291346,2288.7085395729705,1982.2907526204438,1982.2907526204438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.689791441038803,-8.689791441038803,-8.689791441038803,0.0,0.0,0.0,-147.69092420970432,-147.69092420970432,-147.69092420970432,139.0011327686655,139.0011327686655,139.0011327686655,0.0,0.0,0.0,1973.600961179405
582,2018-09-12,1976.51653560469,1692.4008174947062,2302.533223971566,1976.51653560469,1976.51653560469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.15881085913895,20.15881085913895,20.15881085913895,0.0,0.0,0.0,-128.9920706014917,-128.9920706014917,-128.9920706014917,149.15088146063061,149.15088146063061,149.15088146063061,0.0,0.0,0.0,1996.6753464638289
583,2018-09-13,1970.7423185889356,1797.7900599680559,2404.486938469498,1970.7423185889356,1970.7423185889356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.23764443346349,122.23764443346349,122.23764443346349,0.0,0.0,0.0,-37.398924284092516,-37.398924284092516,-37.398924284092516,159.63656871755597,159.63656871755597,159.63656871755597,0.0,0.0,0.0,2092.9799630223993
584,2018-09-14,1964.9681015731815,2069.8509529113217,2695.387769665741,1964.9681015731815,1964.9681015731815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.4278850364926,408.4278850364926,408.4278850364926,0.0,0.0,0.0,238.0000079434831,238.0000079434831,238.0000079434831,170.42787709300956,170.42787709300956,170.42787709300956,0.0,0.0,0.0,2373.395986609674
585,2018-09-15,1959.1938845574273,2119.051860197624,2714.1937961235935,1959.1938845574273,1959.1938845574273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.67404405171965,456.67404405171965,456.67404405171965,0.0,0.0,0.0,275.1931437344653,275.1931437344653,275.1931437344653,181.48090031725437,181.48090031725437,181.48090031725437,0.0,0.0,0.0,2415.867928609147
